review_id,book_id,customer_id,rating,review_title,review_date,verified_purchase,helpful_votes,total_votes
25461,185,3747,4,Amazing story,2023-11-22,True,11,16
25462,4571,16956,4,Couldn't put it down!,2024-07-04,True,10,13
25463,8646,17058,5,Couldn't put it down!,2025-09-14,True,8,14
25464,3050,11815,1,Not impressed,2024-01-12,True,3,5
25465,7513,13438,5,Couldn't put it down!,2024-09-14,True,11,17
25466,4031,12079,4,Highly recommended,2024-12-09,True,6,12
25467,4065,529,2,Could be better,2024-11-01,True,5,10
25468,5417,10980,3,Pretty good,2024-10-31,True,5,8
25469,3220,6655,3,Pretty good,2023-12-19,True,5,8
25470,491,9058,4,Excellent read!,2025-05-02,False,10,16
25471,3079,3914,4,Excellent read!,2024-07-11,True,2,10
25472,8420,19423,3,Worth reading,2025-05-02,True,7,15
25473,2300,14626,5,A masterpiece,2024-08-28,True,9,10
25474,8996,8811,2,Not impressed,2024-01-18,True,2,11
25475,6806,15640,1,Overrated,2024-06-11,False,1,9
25476,4857,5707,3,Worth reading,2025-09-15,True,8,9
25477,5236,18210,3,Decent book,2025-09-02,True,6,7
25478,5483,11734,4,Couldn't put it down!,2024-06-26,True,8,10
25479,1221,4352,2,Not impressed,2025-06-11,True,2,9
25480,9103,13127,4,Amazing story,2024-12-18,True,8,16
25481,1960,12415,5,Amazing story,2023-12-19,False,17,20
25482,6142,6221,5,Amazing story,2024-04-22,True,13,13
25483,1357,17042,3,Decent book,2024-03-06,True,5,7
25484,1220,4566,3,Average read,2024-09-13,False,4,11
25485,9102,5040,4,Excellent read!,2025-02-07,False,6,10
25486,924,7947,4,Best book I've read this year,2025-09-07,True,6,9
25487,9780,1185,3,Decent book,2024-04-29,False,7,14
25488,9810,17569,2,Waste of time,2024-01-27,True,6,14
25489,1807,4630,4,Best book I've read this year,2024-07-20,True,13,20
25490,3821,6263,4,Highly recommended,2024-03-25,True,9,15
25491,6818,12959,5,Highly recommended,2024-07-28,False,8,11
25492,7834,6163,5,Couldn't put it down!,2024-12-29,True,14,22
25493,4931,3285,4,Highly recommended,2025-07-29,True,10,19
25494,4424,5391,4,Amazing story,2023-12-13,True,8,14
25495,299,18203,3,Not bad,2024-09-07,True,7,15
25496,7306,4102,5,Amazing story,2025-01-16,True,9,15
25497,224,10976,2,Not impressed,2024-12-08,True,7,14
25498,494,5429,4,Excellent read!,2024-03-14,False,6,9
25499,6177,19343,4,Excellent read!,2025-03-29,True,8,8
25500,3620,16618,5,Highly recommended,2023-11-05,True,12,18
25501,5577,1139,4,A masterpiece,2024-09-24,False,9,12
25502,6409,977,3,It was okay,2024-12-22,True,5,12
25503,344,9661,4,Highly recommended,2025-05-24,False,10,17
25504,7269,8912,1,Overrated,2024-04-03,True,2,4
25505,4887,13637,4,Amazing story,2025-07-05,False,10,14
25506,2114,2616,3,Not bad,2025-07-07,True,6,7
25507,335,13763,5,Highly recommended,2024-05-03,True,8,10
25508,5901,16864,4,Amazing story,2023-12-08,True,10,15
25509,1790,8603,5,Excellent read!,2024-06-27,True,10,13
25510,6032,6806,3,It was okay,2024-02-28,True,7,11
25511,3958,17687,5,Highly recommended,2025-10-21,True,11,20
25512,8737,14094,4,Highly recommended,2025-01-22,True,12,16
25513,9354,8199,3,Average read,2024-04-21,False,7,9
25514,7431,19877,5,Highly recommended,2024-02-14,True,6,6
25515,4096,8719,4,Best book I've read this year,2024-08-22,False,6,14
25516,4758,4348,4,Highly recommended,2025-07-04,True,11,15
25517,9993,6280,5,Amazing story,2024-08-17,True,12,16
25518,6011,18339,5,Best book I've read this year,2025-02-07,True,13,15
25519,444,18808,4,A masterpiece,2023-11-01,True,5,14
25520,9660,14763,5,Highly recommended,2024-06-21,True,11,12
25521,6709,2015,4,Excellent read!,2025-04-15,True,5,13
25522,4220,13181,3,Pretty good,2025-08-18,True,10,13
25523,5801,4718,4,Amazing story,2025-08-26,False,8,8
25524,4324,4146,3,Decent book,2024-11-28,False,4,4
25525,8418,961,4,Highly recommended,2025-07-25,True,11,16
25526,8119,6718,2,Overrated,2023-12-02,True,6,7
25527,6354,13388,4,Best book I've read this year,2024-12-29,False,10,11
25528,1094,3474,4,Excellent read!,2025-06-16,True,4,10
25529,7161,1040,3,Decent book,2024-11-04,True,6,7
25530,3929,10178,5,A masterpiece,2024-09-23,True,12,12
25531,784,724,3,Worth reading,2024-07-05,True,5,11
25532,8995,14496,3,Average read,2024-10-20,False,4,10
25533,5023,8887,5,Excellent read!,2025-06-28,True,11,17
25534,5430,11334,1,Not impressed,2024-11-24,False,4,4
25535,5732,11446,5,Best book I've read this year,2024-05-27,True,9,18
25536,8630,17241,2,Disappointing,2023-12-05,True,4,6
25537,5331,4618,4,Highly recommended,2025-09-05,True,11,15
25538,3713,19335,5,Highly recommended,2024-09-29,True,8,12
25539,2143,3196,4,A masterpiece,2025-08-17,True,10,15
25540,7458,4903,4,Highly recommended,2024-11-07,False,6,7
25541,3582,13217,3,Average read,2023-12-19,False,8,8
25542,2411,16867,5,Best book I've read this year,2025-09-11,True,9,10
25543,1729,15345,4,Amazing story,2025-05-02,True,9,12
25544,1131,4967,3,It was okay,2024-12-24,True,7,16
25545,486,6407,4,A masterpiece,2023-11-09,True,5,14
25546,1590,11571,3,Worth reading,2024-03-05,True,6,11
25547,4586,992,3,Average read,2025-07-31,False,8,13
25548,1255,1014,4,Couldn't put it down!,2024-09-01,True,12,18
25549,1602,18960,4,Excellent read!,2023-11-19,False,8,10
25550,7015,17840,4,Amazing story,2024-08-19,True,5,9
25551,2991,516,4,Highly recommended,2025-07-28,True,12,21
25552,155,18030,4,Couldn't put it down!,2024-12-19,True,9,11
25553,8755,19761,4,Best book I've read this year,2024-06-25,True,10,11
25554,3833,19672,2,Overrated,2024-03-19,True,3,6
25555,5892,4560,4,Amazing story,2024-10-18,False,7,15
25556,9335,5014,2,Not impressed,2025-02-12,True,6,10
25557,6590,12329,3,It was okay,2025-09-01,True,5,13
25558,2956,15642,4,Best book I've read this year,2024-08-21,False,6,12
25559,5367,13027,5,A masterpiece,2024-09-05,True,15,20
25560,9818,12425,1,Disappointing,2024-11-18,True,2,3
25561,4421,11484,5,Amazing story,2023-12-02,False,13,17
25562,3072,11681,5,Amazing story,2024-05-06,True,10,14
25563,441,206,5,Amazing story,2025-06-04,True,8,10
25564,8699,11287,5,A masterpiece,2024-01-31,True,12,21
25565,2417,13453,3,Not bad,2023-11-07,True,6,8
25566,5389,6066,5,Amazing story,2024-08-28,True,8,9
25567,6342,17704,5,Highly recommended,2024-08-20,True,10,12
25568,2398,15200,5,A masterpiece,2025-01-22,True,5,9
25569,4114,17815,5,Couldn't put it down!,2024-10-14,True,16,18
25570,9970,17664,4,Highly recommended,2025-08-24,True,8,11
25571,3123,4554,3,Worth reading,2023-10-29,True,16,24
25572,7531,10913,3,Average read,2024-08-05,False,8,17
25573,6650,17362,5,Couldn't put it down!,2024-08-17,True,11,14
25574,5310,13113,5,Excellent read!,2024-11-16,True,12,18
25575,1537,7059,4,Couldn't put it down!,2025-01-19,True,14,15
25576,330,8129,5,Excellent read!,2024-06-20,True,15,18
25577,5574,3025,1,Could be better,2024-12-11,True,2,8
25578,6051,8257,4,Amazing story,2024-11-03,True,11,19
25579,6953,13511,5,Best book I've read this year,2024-02-28,True,5,13
25580,7633,12138,4,Best book I've read this year,2024-03-16,True,11,11
25581,8014,10706,3,Not bad,2024-06-22,False,10,19
25582,8887,14328,4,Excellent read!,2025-09-27,True,10,14
25583,7640,278,4,Amazing story,2024-09-11,True,7,13
25584,8830,5363,4,Highly recommended,2024-05-01,False,10,13
25585,6777,13025,2,Overrated,2025-07-28,True,3,7
25586,6176,2346,4,Excellent read!,2024-02-18,True,4,6
25587,1409,18359,5,Excellent read!,2025-01-13,True,11,12
25588,7953,18266,2,Not what I expected,2024-12-29,True,5,14
25589,1015,5686,3,Average read,2025-06-17,True,3,8
25590,2728,19364,4,Highly recommended,2024-09-06,True,11,16
25591,2287,3654,2,Disappointing,2025-08-01,False,4,12
25592,9326,12415,5,Amazing story,2024-04-24,False,9,9
25593,1004,9059,2,Waste of time,2023-11-06,True,4,13
25594,5901,18351,3,Pretty good,2025-08-05,False,8,13
25595,736,10583,5,Couldn't put it down!,2024-12-16,False,12,19
25596,6973,17523,4,Amazing story,2025-07-18,True,9,17
25597,9789,15847,1,Not what I expected,2024-10-27,True,2,4
25598,7409,16778,4,Highly recommended,2023-12-29,False,9,15
25599,6912,1712,4,Excellent read!,2025-01-11,True,10,14
25600,2046,6269,2,Not impressed,2025-04-03,False,3,9
25601,4550,18536,4,Best book I've read this year,2025-04-20,True,2,10
25602,9488,1480,4,Amazing story,2024-09-28,True,6,11
25603,1675,18237,4,A masterpiece,2025-08-11,True,9,9
25604,9589,16822,1,Overrated,2023-11-27,True,0,9
25605,2531,8795,5,Excellent read!,2023-10-25,True,12,15
25606,7869,566,4,Excellent read!,2025-10-11,True,10,16
25607,4072,13396,5,Best book I've read this year,2025-02-19,True,4,7
25608,4735,18206,5,Couldn't put it down!,2025-02-18,True,11,18
25609,1325,15043,5,Couldn't put it down!,2024-10-12,True,7,10
25610,5497,8276,3,Not bad,2024-04-15,True,5,12
25611,6710,8334,5,Excellent read!,2025-03-04,False,9,10
25612,8864,5156,3,Not bad,2024-02-05,True,8,14
25613,3081,5639,5,Amazing story,2024-06-16,True,11,11
25614,2824,12966,3,It was okay,2024-02-25,True,5,10
25615,7383,88,2,Not what I expected,2023-12-06,True,7,8
25616,7434,11760,5,Best book I've read this year,2024-01-26,True,13,16
25617,9123,14783,1,Not impressed,2024-06-11,True,1,4
25618,7729,9379,5,Couldn't put it down!,2024-03-19,True,6,14
25619,6452,11142,3,Average read,2025-06-19,True,1,9
25620,3555,16364,4,Couldn't put it down!,2025-07-10,False,4,11
25621,21,10462,3,Not bad,2024-02-12,False,4,10
25622,7972,969,4,Excellent read!,2023-12-12,True,11,20
25623,170,2471,5,Excellent read!,2024-03-23,True,7,9
25624,3872,17388,5,Amazing story,2024-06-24,True,12,14
25625,6882,18025,4,A masterpiece,2024-01-08,True,9,14
25626,7202,3598,2,Waste of time,2025-07-06,True,8,8
25627,8895,13360,1,Not what I expected,2024-01-25,False,1,10
25628,9663,3878,5,Amazing story,2024-06-21,True,12,16
25629,1738,11080,5,Highly recommended,2024-11-03,True,10,18
25630,820,6897,2,Could be better,2024-10-26,True,9,16
25631,7312,10842,2,Overrated,2024-05-29,True,2,9
25632,7565,6544,5,Excellent read!,2025-10-16,False,10,17
25633,6305,19154,2,Not what I expected,2024-01-26,False,3,11
25634,6515,12255,3,It was okay,2024-09-20,True,7,15
25635,3982,3653,4,Amazing story,2023-11-25,True,9,15
25636,2718,2972,2,Disappointing,2024-06-05,False,5,9
25637,7528,15176,2,Not what I expected,2024-01-11,False,2,8
25638,9965,1356,4,Highly recommended,2024-03-27,False,6,9
25639,2072,10813,4,A masterpiece,2025-03-10,False,12,12
25640,8644,3076,5,Highly recommended,2024-02-27,False,10,19
25641,9366,2181,5,Couldn't put it down!,2023-12-22,True,11,16
25642,2368,11130,4,Amazing story,2025-02-22,True,6,8
25643,313,8530,5,Excellent read!,2024-07-07,False,10,10
25644,3555,16981,3,Decent book,2024-02-27,True,7,13
25645,5239,18411,4,A masterpiece,2025-08-10,True,3,10
25646,4813,8244,4,Best book I've read this year,2024-09-30,False,4,6
25647,520,5093,5,Couldn't put it down!,2025-02-22,True,15,17
25648,1427,2567,2,Not what I expected,2025-05-25,True,1,1
25649,5522,6968,5,Couldn't put it down!,2024-05-11,True,13,22
25650,4011,14470,4,A masterpiece,2025-08-02,True,6,15
25651,6106,13005,3,It was okay,2024-08-22,False,4,11
25652,1605,17197,4,A masterpiece,2025-09-12,True,7,16
25653,6710,11135,2,Not impressed,2023-12-22,True,3,8
25654,3367,1701,4,Excellent read!,2024-08-03,True,12,15
25655,3134,17345,4,Excellent read!,2024-12-28,True,11,14
25656,4717,17337,2,Not what I expected,2025-03-27,True,2,8
25657,2812,19532,3,Average read,2024-04-16,True,5,12
25658,4248,1393,4,A masterpiece,2025-09-03,True,13,14
25659,3499,16631,3,It was okay,2025-02-16,True,8,8
25660,7136,4746,4,Excellent read!,2024-05-10,True,8,8
25661,8050,15745,5,Highly recommended,2024-01-29,True,12,21
25662,7475,7833,4,A masterpiece,2025-06-19,True,3,10
25663,1239,13250,4,Amazing story,2025-03-26,False,8,12
25664,8884,7699,4,Amazing story,2024-07-26,False,7,14
25665,2275,13044,3,Worth reading,2025-08-16,True,7,11
25666,4879,6370,4,Highly recommended,2024-02-17,True,9,15
25667,1547,19075,5,Excellent read!,2024-05-17,True,3,6
25668,8755,18036,4,Amazing story,2024-02-27,True,7,14
25669,2290,2866,2,Disappointing,2024-05-12,True,7,8
25670,5531,8598,4,Best book I've read this year,2024-05-12,True,9,18
25671,9594,13890,3,Worth reading,2024-06-09,True,10,14
25672,8138,7391,4,Highly recommended,2025-09-17,True,9,10
25673,68,11650,1,Not what I expected,2024-08-17,True,3,9
25674,8955,3973,5,Couldn't put it down!,2024-03-28,True,11,11
25675,3908,12603,5,Excellent read!,2024-01-22,True,7,16
25676,3067,690,4,Excellent read!,2025-09-09,True,9,18
25677,7806,4006,3,Average read,2025-10-07,True,5,6
25678,3636,10861,4,Amazing story,2025-05-12,True,9,14
25679,2686,4571,4,Highly recommended,2024-06-01,True,12,20
25680,5517,5108,5,A masterpiece,2025-02-17,True,8,11
25681,4511,12173,5,Best book I've read this year,2024-01-18,True,7,8
25682,5308,4966,4,Couldn't put it down!,2025-05-18,True,6,13
25683,718,6614,5,Highly recommended,2024-05-06,False,15,20
25684,9088,17125,2,Waste of time,2024-10-25,True,7,13
25685,2217,4062,4,Couldn't put it down!,2023-12-06,True,6,15
25686,5626,9959,2,Not impressed,2024-05-28,False,3,10
25687,4418,9817,5,Best book I've read this year,2025-03-30,True,10,15
25688,3037,8782,4,Amazing story,2024-02-14,True,10,16
25689,9963,17460,3,Average read,2024-07-23,True,4,10
25690,3011,10939,5,Couldn't put it down!,2024-09-30,True,8,10
25691,4422,3120,4,A masterpiece,2025-06-25,True,9,15
25692,8861,10658,4,Excellent read!,2025-07-11,True,10,10
25693,5397,7349,5,Best book I've read this year,2025-02-08,False,11,13
25694,9607,4305,4,Highly recommended,2025-01-31,True,7,11
25695,4063,10419,2,Overrated,2025-06-11,True,3,5
25696,1382,8137,5,Couldn't put it down!,2025-06-15,True,12,14
25697,2275,17206,5,Couldn't put it down!,2024-07-12,True,4,10
25698,8703,18926,2,Waste of time,2024-09-12,True,3,3
25699,1293,12094,2,Could be better,2024-05-25,True,3,9
25700,7092,10889,4,Best book I've read this year,2025-01-07,True,12,15
25701,6359,6012,4,Couldn't put it down!,2025-10-01,False,3,7
25702,7219,2241,3,Decent book,2023-12-18,True,10,16
25703,2437,16407,5,Highly recommended,2023-12-14,True,10,19
25704,2432,1189,4,Couldn't put it down!,2025-01-15,True,7,11
25705,1976,3714,5,A masterpiece,2025-09-27,True,11,12
25706,3322,6452,5,Best book I've read this year,2025-10-12,True,13,19
25707,3159,4728,4,Amazing story,2025-05-14,False,11,12
25708,1208,3038,4,Highly recommended,2025-10-01,True,7,12
25709,5889,12157,5,Highly recommended,2024-11-11,True,12,13
25710,417,7253,4,Best book I've read this year,2023-10-25,True,9,14
25711,8905,12908,1,Waste of time,2024-01-20,True,1,6
25712,6507,12750,3,Decent book,2025-06-28,False,5,7
25713,78,10912,5,Amazing story,2025-07-05,True,10,12
25714,9941,6327,2,Waste of time,2025-06-07,True,3,11
25715,6643,14166,3,It was okay,2024-05-21,False,3,3
25716,52,19737,1,Not impressed,2025-06-29,True,2,3
25717,9141,1971,4,Best book I've read this year,2024-05-18,True,10,14
25718,4821,7595,4,Couldn't put it down!,2025-04-26,True,8,9
25719,2074,2024,5,A masterpiece,2025-08-11,True,12,16
25720,981,11151,4,Excellent read!,2025-04-21,True,11,15
25721,4653,18575,2,Not what I expected,2025-03-13,True,2,2
25722,5060,999,4,Couldn't put it down!,2025-01-11,True,6,11
25723,88,15836,3,It was okay,2025-05-27,True,8,10
25724,988,1657,2,Disappointing,2024-06-20,True,4,8
25725,9590,13497,4,Amazing story,2024-11-21,True,7,12
25726,9339,2998,4,Best book I've read this year,2024-02-04,True,6,12
25727,5613,12644,5,A masterpiece,2024-01-18,False,8,13
25728,7660,9805,5,Best book I've read this year,2024-11-28,True,7,13
25729,1148,14170,5,Excellent read!,2024-08-15,True,15,15
25730,4953,13950,5,Amazing story,2025-07-14,True,13,15
25731,7553,16688,4,Excellent read!,2025-02-10,False,7,10
25732,8931,3559,4,Excellent read!,2025-02-18,True,11,15
25733,750,10050,3,Pretty good,2025-01-05,True,9,14
25734,5978,8507,3,It was okay,2024-08-03,True,7,8
25735,6965,12303,5,Excellent read!,2024-05-24,False,11,15
25736,6858,12288,2,Not impressed,2024-12-12,False,5,6
25737,1224,16928,4,Highly recommended,2025-06-22,True,7,11
25738,2620,14983,5,Highly recommended,2025-01-28,True,14,21
25739,4068,11183,3,Not bad,2024-10-09,False,5,12
25740,1591,6543,2,Could be better,2025-07-09,False,3,8
25741,2815,14623,3,Worth reading,2024-06-13,True,6,7
25742,2709,11480,4,Excellent read!,2023-11-20,True,7,13
25743,2375,12760,4,Couldn't put it down!,2025-03-23,True,6,15
25744,9830,6776,3,Average read,2024-06-16,False,5,10
25745,6802,12749,5,Excellent read!,2025-10-21,True,5,8
25746,194,1741,4,Couldn't put it down!,2025-01-14,True,7,12
25747,5083,3525,5,Excellent read!,2024-06-02,True,12,15
25748,3688,2201,3,Pretty good,2024-05-11,True,1,10
25749,3418,16992,5,Best book I've read this year,2025-02-12,False,11,19
25750,7592,6408,2,Not what I expected,2023-11-27,True,4,10
25751,1795,16328,4,A masterpiece,2024-06-15,True,10,11
25752,1543,18500,5,Couldn't put it down!,2023-12-20,True,15,22
25753,6411,9481,5,Highly recommended,2025-08-23,False,7,9
25754,8382,9797,5,Excellent read!,2025-08-01,True,11,17
25755,9542,19942,3,Worth reading,2024-06-13,True,2,4
25756,5112,13294,5,Excellent read!,2024-06-06,True,12,12
25757,602,1507,4,Amazing story,2024-11-20,False,4,13
25758,3928,5071,2,Overrated,2025-05-20,True,1,6
25759,6958,1368,3,Worth reading,2024-06-16,False,7,14
25760,4486,647,4,Excellent read!,2025-01-08,True,10,17
25761,1839,9414,2,Overrated,2024-10-13,True,6,7
25762,5281,12001,2,Could be better,2025-05-22,True,3,5
25763,9515,7809,5,Highly recommended,2024-02-10,False,10,12
25764,5717,18235,3,Worth reading,2024-01-22,True,2,9
25765,2520,5289,3,Worth reading,2023-12-05,True,8,14
25766,1312,2286,3,Average read,2024-04-17,True,10,10
25767,3890,19531,4,A masterpiece,2024-02-17,True,8,14
25768,574,2347,4,Highly recommended,2024-02-17,True,13,20
25769,9170,12465,5,Amazing story,2024-10-17,True,11,13
25770,7900,14167,4,Amazing story,2024-07-06,True,4,8
25771,7745,15870,2,Not impressed,2024-12-21,True,8,15
25772,9577,18048,3,Not bad,2025-08-31,True,9,13
25773,696,16817,4,Best book I've read this year,2023-11-06,False,12,12
25774,349,13426,4,A masterpiece,2024-06-08,True,7,12
25775,9238,2712,5,Amazing story,2025-10-19,True,6,11
25776,8135,11265,3,It was okay,2024-06-29,True,7,13
25777,536,12991,3,Average read,2024-02-12,True,6,12
25778,1956,18605,3,It was okay,2025-04-13,True,4,5
25779,9432,12384,4,Amazing story,2024-02-16,True,12,16
25780,3322,1020,3,Not bad,2024-02-02,True,6,12
25781,6095,19752,3,Decent book,2025-05-12,True,3,12
25782,1618,18597,4,Excellent read!,2025-06-14,False,9,16
25783,8286,10114,3,Not bad,2025-07-19,True,7,16
25784,5776,13733,4,Excellent read!,2025-09-02,False,4,12
25785,8234,17671,3,Worth reading,2025-01-10,True,5,7
25786,2444,117,5,Couldn't put it down!,2024-08-10,True,5,7
25787,1799,15964,3,Decent book,2025-03-16,True,4,13
25788,859,2235,5,Couldn't put it down!,2025-07-16,True,8,17
25789,3079,9037,1,Could be better,2024-01-15,True,2,10
25790,6419,18345,4,Highly recommended,2024-06-18,True,8,9
25791,3634,2259,5,A masterpiece,2025-03-12,False,9,10
25792,6974,7016,3,Not bad,2025-06-02,True,1,7
25793,4899,5736,4,A masterpiece,2024-10-10,False,11,16
25794,4891,10529,4,Highly recommended,2024-07-29,True,11,17
25795,3210,15483,4,Excellent read!,2025-01-19,True,8,15
25796,2485,19703,3,Worth reading,2024-08-06,True,9,16
25797,3806,6017,1,Waste of time,2023-10-23,True,1,9
25798,9051,15759,5,Highly recommended,2024-10-06,True,14,22
25799,4570,13401,4,Amazing story,2024-04-22,False,13,15
25800,8770,14620,4,Highly recommended,2024-05-12,True,8,15
25801,5273,3036,5,Best book I've read this year,2024-04-12,False,7,13
25802,9526,7646,2,Not impressed,2024-03-13,True,7,12
25803,889,17402,5,Couldn't put it down!,2025-07-26,True,10,10
25804,5617,6014,5,Couldn't put it down!,2024-08-07,True,8,14
25805,7756,15535,5,Excellent read!,2025-05-11,False,8,8
25806,5033,4800,4,Excellent read!,2025-02-14,True,10,14
25807,9108,10574,3,It was okay,2024-07-06,True,3,10
25808,6670,12786,5,Couldn't put it down!,2024-04-04,False,9,15
25809,4284,16739,3,Average read,2024-11-20,True,6,15
25810,6185,18400,5,Couldn't put it down!,2025-05-18,False,8,12
25811,2199,9746,4,Couldn't put it down!,2025-08-07,True,11,19
25812,1683,6946,5,Couldn't put it down!,2024-03-02,True,7,7
25813,947,5546,1,Waste of time,2025-08-15,True,2,11
25814,5060,8690,4,Excellent read!,2025-03-10,False,8,10
25815,4399,7469,3,Not bad,2023-12-13,True,7,11
25816,6942,10366,4,Amazing story,2023-11-17,True,5,13
25817,3465,18025,4,Highly recommended,2025-04-18,True,9,13
25818,6039,11963,4,Couldn't put it down!,2024-08-13,True,6,9
25819,7141,18406,4,Couldn't put it down!,2024-12-21,True,9,17
25820,5597,14871,4,A masterpiece,2024-11-10,True,13,18
25821,2143,5903,2,Not impressed,2025-07-02,True,8,14
25822,8967,8369,4,Couldn't put it down!,2024-05-13,True,9,16
25823,8354,19235,2,Not impressed,2025-05-15,True,1,1
25824,1102,14420,3,Worth reading,2025-02-01,True,7,12
25825,8871,4071,3,Average read,2024-10-13,True,5,9
25826,2435,6887,5,Excellent read!,2023-11-27,True,6,15
25827,1070,2748,3,Pretty good,2025-02-21,True,11,16
25828,174,12311,4,Best book I've read this year,2024-07-29,True,3,6
25829,2157,19592,3,Pretty good,2025-03-06,True,2,4
25830,7207,1862,4,Amazing story,2025-05-13,False,4,6
25831,7376,14122,2,Not impressed,2024-10-14,True,1,7
25832,5165,4014,2,Not impressed,2024-01-19,True,2,11
25833,2487,18534,5,Couldn't put it down!,2025-09-27,True,11,13
25834,6388,9264,4,Excellent read!,2024-11-23,False,9,14
25835,9983,19459,5,Excellent read!,2025-02-24,True,10,18
25836,1930,9263,4,Excellent read!,2024-06-29,False,8,11
25837,5614,52,5,Highly recommended,2025-08-12,False,14,17
25838,5605,17053,3,It was okay,2024-11-10,False,5,10
25839,124,15333,3,Pretty good,2024-01-22,False,5,11
25840,690,8767,5,Couldn't put it down!,2023-12-26,True,12,14
25841,6496,13967,3,Not bad,2024-06-04,True,5,9
25842,2866,13635,5,Excellent read!,2024-05-17,True,10,19
25843,6768,1761,4,Best book I've read this year,2024-04-22,True,6,13
25844,634,2861,5,A masterpiece,2024-10-22,True,11,11
25845,9568,19716,4,Best book I've read this year,2024-09-06,True,3,10
25846,5459,16349,4,Couldn't put it down!,2024-04-09,True,12,18
25847,3607,16753,2,Not impressed,2024-04-09,True,5,14
25848,7064,2069,4,Excellent read!,2025-02-03,True,9,18
25849,9318,8355,5,Amazing story,2024-04-20,True,10,15
25850,6363,14661,3,Not bad,2024-09-10,True,6,8
25851,7529,2896,5,Amazing story,2025-05-19,True,13,19
25852,6535,757,3,Worth reading,2024-01-05,False,2,7
25853,7307,16311,5,Highly recommended,2024-04-19,True,9,11
25854,7408,9521,3,It was okay,2023-12-30,False,5,5
25855,8135,3116,4,Excellent read!,2025-03-19,True,8,14
25856,4724,8147,5,A masterpiece,2025-07-24,True,14,21
25857,5790,346,5,A masterpiece,2024-12-15,True,9,15
25858,2295,14489,4,A masterpiece,2025-09-19,True,10,17
25859,9728,2109,3,Decent book,2024-10-20,True,3,7
25860,9678,8885,4,A masterpiece,2025-09-17,True,11,16
25861,4784,16823,5,Excellent read!,2024-05-10,True,5,6
25862,1674,18472,4,Amazing story,2023-12-23,True,4,4
25863,2867,14413,3,Worth reading,2025-02-14,True,7,16
25864,7379,2838,3,It was okay,2025-05-27,True,11,13
25865,4050,8112,3,Decent book,2025-09-26,False,5,6
25866,6347,10964,5,Excellent read!,2025-08-24,True,11,11
25867,8124,2676,5,Excellent read!,2023-11-21,True,9,12
25868,1656,2773,2,Disappointing,2024-05-26,True,5,13
25869,1008,16137,5,Best book I've read this year,2025-07-06,False,16,21
25870,3950,545,4,Excellent read!,2025-09-19,True,10,10
25871,1325,12123,3,Decent book,2023-11-13,True,5,7
25872,1689,13733,2,Not impressed,2024-02-14,True,6,9
25873,4792,6689,3,Average read,2024-05-16,True,8,11
25874,8159,9759,2,Waste of time,2025-07-08,True,2,5
25875,9476,17202,4,Excellent read!,2024-07-19,True,7,8
25876,8632,681,5,Excellent read!,2025-04-02,False,7,12
25877,684,17306,5,Highly recommended,2025-08-28,True,8,17
25878,4830,3709,5,Couldn't put it down!,2023-12-05,True,11,12
25879,5969,6082,2,Not impressed,2024-05-03,False,1,7
25880,7726,17967,4,Excellent read!,2025-04-14,True,4,4
25881,2282,16824,2,Could be better,2023-11-07,True,4,9
25882,7465,4931,5,Best book I've read this year,2025-06-12,False,14,20
25883,8293,6859,1,Could be better,2024-01-14,True,3,10
25884,8821,17106,1,Waste of time,2025-07-01,True,2,3
25885,173,5733,4,Amazing story,2024-08-20,False,7,13
25886,8420,13380,4,Best book I've read this year,2024-06-18,True,17,19
25887,6518,4005,4,Amazing story,2025-06-02,True,8,9
25888,7060,6934,2,Not impressed,2023-10-29,True,5,14
25889,5554,3373,4,Highly recommended,2024-03-23,True,10,10
25890,3286,13606,3,Decent book,2024-01-07,True,8,16
25891,7360,15434,1,Disappointing,2024-02-02,True,1,6
25892,9352,11169,4,Couldn't put it down!,2024-10-14,True,9,13
25893,3997,7444,5,Best book I've read this year,2024-07-13,True,10,14
25894,8992,19980,4,Best book I've read this year,2025-09-30,False,4,7
25895,8650,4635,5,Highly recommended,2024-11-15,False,12,15
25896,2377,10142,3,It was okay,2025-02-11,False,5,9
25897,8358,14618,3,Not bad,2024-09-30,True,4,6
25898,7024,5190,5,A masterpiece,2025-06-03,True,8,11
25899,3303,1834,5,A masterpiece,2024-03-09,True,15,22
25900,2313,8405,5,Couldn't put it down!,2024-11-07,True,6,15
25901,4270,4929,5,Couldn't put it down!,2025-07-09,True,10,12
25902,534,10153,3,Not bad,2024-03-18,True,9,16
25903,1486,4812,5,A masterpiece,2024-03-28,True,13,22
25904,5481,8947,4,Best book I've read this year,2025-10-07,True,8,14
25905,3100,7711,4,Couldn't put it down!,2024-01-05,True,14,19
25906,1018,13108,4,Best book I've read this year,2024-02-03,True,4,6
25907,3765,7325,4,Couldn't put it down!,2024-08-22,True,6,8
25908,9195,9168,2,Not impressed,2024-10-09,True,1,4
25909,8757,9839,2,Overrated,2024-12-22,True,4,9
25910,4879,14189,3,Decent book,2024-03-16,False,2,10
25911,159,17129,4,Couldn't put it down!,2024-02-03,True,6,9
25912,3497,2268,4,Highly recommended,2025-10-19,True,12,12
25913,3859,3355,2,Not what I expected,2025-05-14,True,4,10
25914,7393,16582,3,It was okay,2024-10-11,False,5,7
